cust_id,flag
792412,1
792413,0
792414,0
792415,0
792416,0
792417,0
792418,0
792419,0
792420,0
792421,0
792422,0
792423,0
792424,0
792425,0
792426,0
792427,0
792428,0
792429,0
792430,0
792431,0
792432,0
792433,0
792434,0
792435,0
792436,0
792437,0
792438,1
792439,0
792440,1
792441,0
792442,0
792443,0
792444,0
792445,0
792446,0
792447,0
792448,0
792449,0
792450,0
792451,0
792452,0
792453,0
792454,0
792455,0
792456,0
792457,0
792458,0
792459,0
792460,0
792461,0
792462,0
792463,0
792464,0
792465,0
792466,0
792467,0
792468,0
792469,0
792470,0
792471,0
792472,0
792473,0
792474,0
792475,0
792476,1
792477,0
792478,1
792479,0
792480,0
792481,0
792482,0
792483,0
792484,0
792485,0
792486,0
792487,0
792488,0
792489,0
792490,0
792491,1
792492,0
792493,0
792494,0
792495,0
792496,0
792497,0
792498,0
792499,0
792500,0
792501,0
792502,0
792503,0
792504,0
792505,1
792506,1
792507,0
792508,0
792509,0
792510,0
792511,0
792512,0
792513,0
792514,0
792515,0
792516,1
792517,0
792518,0
792519,0
792520,0
792521,0
792522,0
792523,0
792524,0
792525,0
792526,0
792527,0
792528,0
792529,0
792530,0
792531,0
792532,0
792533,0
792534,0
792535,0
792536,0
792537,0
792538,0
792539,0
792540,0
792541,0
792542,0
792543,0
792544,1
792545,0
792546,0
792547,0
792548,0
792549,0
792550,0
792551,0
792552,0
792553,0
792554,0
792555,1
792556,0
792557,0
792558,1
792559,0
792560,0
792561,0
792562,0
792563,0
792564,0
792565,0
792566,0
792567,0
792568,0
792569,0
792570,0
792571,0
792572,1
792573,0
792574,0
792575,0
792576,0
792577,0
792578,0
792579,0
792580,0
792581,0
792582,0
792583,0
792584,0
792585,0
792586,0
792587,0
792588,0
792589,0
792590,0
792591,0
792592,0
792593,0
792594,0
792595,0
792596,0
792597,0
792598,0
792599,0
792600,0
792601,0
792602,0
792603,1
792604,0
792605,0
792606,0
792607,0
792608,0
792609,0
792610,0
792611,0
792612,0
792613,0
792614,0
792615,0
792616,0
792617,0
792618,0
792619,0
792620,0
792621,0
792622,0
792623,0
792624,0
792625,0
792626,1
792627,0
792628,0
792629,0
792630,0
792631,0
792632,0
792633,0
792634,0
792635,0
792636,0
792637,0
792638,0
792639,1
792640,0
792641,0
792642,1
792643,0
792644,0
792645,0
792646,1
792647,0
792648,0
792649,0
792650,0
792651,0
792652,0
792653,0
792654,0
792655,0
792656,0
792657,0
792658,0
792659,0
792660,0
792661,0
792662,1
792663,0
792664,0
792665,0
792666,0
792667,0
792668,0
792669,0
792670,0
792671,0
792672,0
792673,0
792674,0
792675,0
792676,0
792677,0
792678,0
792679,0
792680,1
792681,0
792682,0
792683,0
792684,0
792685,0
792686,0
792687,0
792688,0
792689,1
792690,0
792691,0
792692,0
792693,0
792694,0
792695,0
792696,0
792697,0
792698,1
792699,0
792700,0
792701,0
792702,0
792703,0
792704,0
792705,0
792706,0
792707,0
792708,0
792709,0
792710,0
792711,0
792712,0
792713,0
792714,0
792715,1
792716,0
792717,0
792718,0
792719,0
792720,0
792721,0
792722,0
792723,0
792724,0
792725,0
792726,0
792727,0
792728,0
792729,0
792730,1
792731,0
792732,0
792733,0
792734,0
792735,0
792736,0
792737,0
792738,0
792739,0
792740,0
792741,0
792742,0
792743,0
792744,0
792745,0
792746,0
792747,0
792748,0
792749,0
792750,0
792751,0
792752,0
792753,0
792754,0
792755,0
792756,0
792757,0
792758,0
792759,0
792760,0
792761,0
792762,0
792763,0
792764,0
792765,0
792766,0
792767,0
792768,0
792769,0
792770,0
792771,0
792772,0
792773,0
792774,0
792775,1
792776,0
792777,0
792778,0
792779,0
792780,0
792781,0
792782,0
792783,1
792784,0
792785,0
792786,0
792787,0
792788,0
792789,0
792790,0
792791,0
792792,0
792793,0
792794,0
792795,0
792796,0
792797,0
792798,0
792799,0
792800,0
792801,0
792802,0
792803,0
792804,0
792805,0
792806,0
792807,0
792808,0
792809,0
792810,1
792811,0
792812,0
792813,0
792814,0
792815,0
792816,0
792817,0
792818,0
792819,0
792820,0
792821,0
792822,0
792823,0
792824,0
792825,0
792826,0
792827,0
792828,0
792829,0
792830,0
792831,0
792832,0
792833,0
792834,0
792835,0
792836,0
792837,0
792838,0
792839,0
792840,0
792841,0
792842,0
792843,0
792844,0
792845,1
792846,0
792847,0
792848,0
792849,0
792850,0
792851,0
792852,0
792853,0
792854,0
792855,0
792856,0
792857,0
792858,0
792859,0
792860,0
792861,0
792862,0
792863,0
792864,0
792865,0
792866,1
792867,0
792868,0
792869,0
792870,0
792871,0
792872,0
792873,0
792874,0
792875,0
792876,1
792877,0
792878,0
792879,0
792880,0
792881,0
792882,0
792883,0
792884,0
792885,1
792886,0
792887,0
792888,0
792889,0
792890,1
792891,1
792892,0
792893,0
792894,0
792895,0
792896,0
792897,0
792898,0
792899,0
792900,0
792901,0
792902,0
792903,0
792904,0
792905,0
792906,0
792907,0
792908,0
792909,0
792910,0
792911,0
792912,0
792913,0
792914,0
792915,0
792916,0
792917,0
792918,0
792919,0
792920,0
792921,0
792922,0
792923,0
792924,0
792925,1
792926,0
792927,1
792928,0
792929,0
792930,0
792931,0
792932,0
792933,1
792934,0
792935,0
792936,0
792937,0
792938,0
792939,0
792940,0
792941,0
792942,0
792943,0
792944,0
792945,0
792946,0
792947,0
792948,0
792949,1
792950,0
792951,0
792952,0
792953,0
792954,0
792955,0
792956,0
792957,0
792958,0
792959,0
792960,0
792961,0
792962,0
792963,0
792964,0
792965,0
792966,0
792967,0
792968,0
792969,0
792970,0
792971,0
792972,0
792973,0
792974,0
792975,0
792976,0
792977,0
792978,0
792979,0
792980,0
792981,0
792982,0
792983,0
792984,0
792985,0
792986,0
792987,0
792988,0
792989,0
792990,0
792991,0
792992,0
792993,0
792994,0
792995,0
792996,0
792997,0
792998,0
792999,0
793000,0
793001,0
793002,0
793003,0
793004,0
793005,0
793006,0
793007,0
793008,0
793009,0
793010,0
793011,0
793012,0
793013,0
793014,0
793015,0
793016,0
793017,0
793018,0
793019,0
793020,0
793021,0
793022,0
793023,1
793024,0
793025,0
793026,0
793027,0
793028,0
793029,0
793030,0
793031,0
793032,0
793033,0
793034,0
793035,0
793036,0
793037,0
793038,0
793039,0
793040,0
793041,0
793042,0
793043,0
793044,0
793045,0
793046,0
793047,0
793048,0
793049,0
793050,0
793051,0
793052,0
793053,0
793054,0
793055,0
793056,0
793057,0
793058,0
793059,0
793060,0
793061,0
793062,0
793063,0
793064,0
793065,0
793066,0
793067,0
793068,0
793069,0
793070,0
793071,0
793072,1
793073,0
793074,0
793075,0
793076,0
793077,0
793078,0
793079,0
793080,0
793081,0
793082,0
793083,0
793084,0
793085,0
793086,0
793087,0
793088,0
793089,0
793090,0
793091,0
793092,0
793093,0
793094,0
793095,0
793096,0
793097,0
793098,0
793099,0
793100,1
793101,0
793102,0
793103,0
793104,0
793105,0
793106,0
793107,0
793108,0
793109,1
793110,0
793111,0
793112,0
793113,0
793114,0
793115,0
793116,1
793117,0
793118,0
793119,0
793120,0
793121,0
793122,0
793123,0
793124,0
793125,0
793126,0
793127,0
793128,0
793129,0
793130,0
793131,1
793132,0
793133,0
793134,0
793135,1
793136,0
793137,0
793138,0
793139,0
793140,0
793141,0
793142,0
793143,1
793144,0
793145,0
793146,0
793147,0
793148,0
793149,0
793150,0
793151,0
793152,0
793153,0
793154,0
793155,0
793156,0
793157,0
793158,0
793159,0
793160,0
793161,0
793162,0
793163,0
793164,0
793165,0
793166,0
793167,0
793168,0
793169,0
793170,0
793171,0
793172,0
793173,0
793174,0
793175,0
793176,0
793177,0
793178,0
793179,0
793180,0
793181,0
793182,0
793183,0
793184,0
793185,0
793186,0
793187,0
793188,0
793189,0
793190,0
793191,0
793192,0
793193,0
793194,0
793195,0
793196,0
793197,0
793198,0
793199,0
793200,0
793201,0
793202,0
793203,0
793204,0
793205,0
793206,1
793207,0
793208,0
793209,0
793210,0
793211,0
793212,0
793213,0
793214,0
793215,0
793216,0
793217,0
793218,0
793219,0
793220,0
793221,0
793222,0
793223,0
793224,0
793225,0
793226,0
793227,0
793228,0
793229,0
793230,0
793231,0
793232,0
793233,0
793234,0
793235,0
793236,0
793237,0
793238,0
793239,0
793240,0
793241,1
793242,0
793243,0
793244,0
793245,0
793246,0
793247,0
793248,1
793249,0
793250,0
793251,0
793252,0
793253,0
793254,0
793255,0
793256,0
793257,0
793258,0
793259,0
793260,0
793261,0
793262,0
793263,0
793264,0
793265,0
793266,0
793267,0
793268,0
793269,0
793270,0
793271,0
793272,0
793273,0
793274,0
793275,0
793276,0
793277,0
793278,0
793279,0
793280,0
793281,0
793282,0
793283,0
793284,0
793285,0
793286,0
793287,0
793288,0
793289,0
793290,0
793291,0
793292,0
793293,0
793294,0
793295,0
793296,0
793297,0
793298,0
793299,0
793300,0
793301,0
793302,0
793303,0
793304,0
793305,0
793306,0
793307,0
793308,1
793309,0
793310,0
793311,0
793312,0
793313,0
793314,0
793315,0
793316,0
793317,0
793318,0
793319,0
793320,0
793321,0
793322,0
793323,0
793324,0
793325,0
793326,0
793327,0
793328,0
793329,0
793330,0
793331,1
793332,0
793333,0
793334,0
793335,0
793336,0
793337,0
793338,1
793339,0
793340,0
793341,0
793342,0
793343,0
793344,0
793345,0
793346,0
793347,0
793348,0
793349,0
793350,1
793351,0
793352,0
793353,0
793354,0
793355,0
793356,0
793357,0
793358,0
793359,0
793360,0
793361,0
793362,0
793363,0
793364,1
793365,0
793366,0
793367,0
793368,0
793369,0
793370,0
793371,0
793372,0
793373,0
793374,0
793375,0
793376,0
793377,1
793378,0
793379,0
793380,0
793381,0
793382,0
793383,0
793384,0
793385,0
793386,0
793387,0
793388,1
793389,0
793390,0
793391,0
793392,0
793393,0
793394,0
793395,0
793396,0
793397,0
793398,0
793399,0
793400,1
793401,0
793402,0
793403,0
793404,0
793405,0
793406,0
793407,0
793408,0
793409,0
793410,0
793411,0
793412,0
793413,0
793414,0
793415,0
793416,0
793417,0
793418,0
793419,0
793420,0
793421,0
793422,0
793423,0
793424,0
793425,0
793426,0
793427,0
793428,0
793429,0
793430,0
793431,0
793432,1
793433,0
793434,0
793435,0
793436,0
793437,0
793438,0
793439,0
793440,0
793441,0
793442,0
793443,0
793444,0
793445,0
793446,1
793447,0
793448,0
793449,0
793450,0
793451,0
793452,0
793453,0
793454,0
793455,0
793456,0
793457,0
793458,0
793459,1
793460,0
793461,0
793462,0
793463,0
793464,0
793465,1
793466,0
793467,0
793468,0
793469,0
793470,0
793471,0
793472,0
793473,0
793474,0
793475,0
793476,0
793477,0
793478,0
793479,0
793480,0
793481,0
793482,1
793483,0
793484,0
793485,0
793486,0
793487,0
793488,1
793489,0
793490,0
793491,0
793492,0
793493,0
793494,0
793495,0
793496,0
793497,0
793498,0
793499,0
793500,0
793501,1
793502,1
793503,0
793504,0
793505,1
793506,0
793507,0
793508,0
793509,0
793510,0
793511,1
793512,0
793513,0
793514,0
793515,0
793516,0
793517,0
793518,0
793519,0
793520,0
793521,0
793522,0
793523,0
793524,0
793525,0
793526,0
793527,0
793528,1
793529,0
793530,0
793531,0
793532,0
793533,0
793534,0
793535,0
793536,0
793537,0
793538,0
793539,0
793540,0
793541,0
793542,0
793543,0
793544,0
793545,0
793546,0
793547,0
793548,0
793549,0
793550,0
793551,0
793552,0
793553,0
793554,0
793555,0
793556,0
793557,0
793558,0
793559,0
793560,0
793561,0
793562,0
793563,0
793564,0
793565,0
793566,0
793567,0
793568,0
793569,0
793570,0
793571,0
793572,0
793573,0
793574,0
793575,0
793576,0
793577,0
793578,0
793579,0
793580,0
793581,0
793582,0
793583,0
793584,0
793585,0
793586,0
793587,0
793588,0
793589,0
793590,0
793591,0
793592,0
793593,0
793594,0
793595,0
793596,0
793597,0
793598,0
793599,0
793600,0
793601,0
793602,0
793603,0
793604,0
793605,0
793606,0
793607,0
793608,0
793609,0
793610,0
793611,0
793612,0
793613,1
793614,0
793615,0
793616,0
793617,0
793618,0
793619,0
793620,0
793621,0
793622,0
793623,1
793624,0
793625,0
793626,0
793627,0
793628,0
793629,0
793630,0
793631,0
793632,0
793633,0
793634,0
793635,0
793636,0
793637,0
793638,0
793639,0
793640,0
793641,0
793642,0
793643,0
793644,0
793645,0
793646,0
793647,0
793648,0
793649,0
793650,0
793651,0
793652,0
793653,0
793654,0
793655,0
793656,0
793657,0
793658,0
793659,0
793660,0
793661,0
793662,0
793663,0
793664,0
793665,0
793666,0
793667,0
793668,0
793669,0
793670,0
793671,0
793672,0
793673,0
793674,0
793675,0
793676,0
793677,0
793678,0
793679,0
793680,0
793681,1
793682,0
793683,0
793684,0
793685,0
793686,0
793687,0
793688,0
793689,0
793690,0
793691,0
793692,0
793693,0
793694,0
793695,0
793696,0
793697,0
793698,0
793699,0
793700,0
793701,0
793702,0
793703,0
793704,0
793705,0
793706,0
793707,1
793708,0
793709,1
793710,0
793711,0
793712,0
793713,1
793714,0
793715,0
793716,0
793717,0
793718,0
793719,0
793720,0
793721,0
793722,0
793723,0
793724,0
793725,0
793726,0
793727,0
793728,0
793729,0
793730,0
793731,0
793732,0
793733,0
793734,0
793735,0
793736,0
793737,0
793738,0
793739,0
793740,0
793741,0
793742,0
793743,0
793744,0
793745,0
793746,0
793747,0
793748,0
793749,0
793750,0
793751,0
793752,0
793753,0
793754,0
793755,0
793756,0
793757,0
793758,1
793759,0
793760,0
793761,0
793762,0
793763,0
793764,0
793765,1
793766,0
793767,0
793768,0
793769,0
793770,0
793771,0
793772,0
793773,0
793774,0
793775,0
793776,0
793777,0
793778,0
793779,0
793780,0
793781,0
793782,1
793783,0
793784,0
793785,0
793786,0
793787,0
793788,0
793789,0
793790,0
793791,0
793792,0
793793,0
793794,0
793795,0
793796,0
793797,0
793798,0
793799,0
793800,0
793801,0
793802,1
793803,0
793804,0
793805,0
793806,0
793807,0
793808,0
793809,0
793810,0
793811,0
793812,0
793813,0
793814,0
793815,0
793816,0
793817,0
793818,0
793819,0
793820,0
793821,0
793822,0
793823,0
793824,0
793825,0
793826,0
793827,0
793828,0
793829,0
793830,0
793831,0
793832,0
793833,0
793834,0
793835,0
793836,0
793837,0
793838,0
793839,0
793840,0
793841,0
793842,0
793843,0
793844,1
793845,0
793846,0
793847,0
793848,0
793849,0
793850,0
793851,0
793852,0
793853,0
793854,0
793855,0
793856,0
793857,0
793858,0
793859,0
793860,0
793861,0
793862,0
793863,0
793864,0
793865,0
793866,0
793867,0
793868,0
793869,0
793870,0
793871,0
793872,0
793873,0
793874,1
793875,0
793876,0
793877,0
793878,0
793879,0
793880,0
793881,0
793882,0
793883,0
793884,0
793885,0
793886,0
793887,0
793888,0
793889,0
793890,0
793891,0
793892,0
793893,0
793894,0
793895,0
793896,0
793897,0
793898,0
793899,0
793900,0
793901,0
793902,0
793903,0
793904,1
793905,0
793906,0
793907,0
793908,0
793909,0
793910,0
793911,0
793912,0
793913,0
793914,0
793915,1
793916,0
793917,0
793918,0
793919,0
793920,0
793921,0
793922,0
793923,0
793924,0
793925,0
793926,1
793927,0
793928,0
793929,0
793930,1
793931,0
793932,1
793933,0
793934,0
793935,1
793936,0
793937,0
793938,0
793939,0
793940,0
793941,0
793942,0
793943,0
793944,0
793945,0
793946,0
793947,0
793948,0
793949,1
793950,0
793951,0
793952,0
793953,0
793954,0
793955,0
793956,0
793957,0
793958,0
793959,0
793960,0
793961,1
793962,0
793963,0
793964,1
793965,0
793966,0
793967,0
793968,0
793969,0
793970,0
793971,0
793972,0
793973,0
793974,0
793975,0
793976,0
793977,0
793978,0
793979,0
793980,0
793981,0
793982,0
793983,0
793984,0
793985,0
793986,0
793987,0
793988,0
793989,1
793990,0
793991,0
793992,0
793993,0
793994,0
793995,0
793996,0
793997,0
793998,0
793999,0
794000,0
794001,0
794002,0
794003,0
794004,0
794005,0
794006,0
794007,0
794008,0
794009,0
794010,0
794011,1
794012,0
794013,0
794014,0
794015,0
794016,0
794017,0
794018,0
794019,0
794020,0
794021,0
794022,0
794023,0
794024,0
794025,0
794026,0
794027,0
794028,1
794029,0
794030,0
794031,0
794032,0
794033,1
794034,0
794035,0
794036,0
794037,0
794038,0
794039,1
794040,0
794041,1
794042,0
794043,0
794044,0
794045,0
794046,0
794047,0
794048,0
794049,0
794050,0
794051,0
794052,0
794053,0
794054,0
794055,0
794056,0
794057,1
794058,0
794059,0
794060,0
794061,0
794062,0
794063,0
794064,0
794065,0
794066,0
794067,0
794068,0
794069,0
794070,0
794071,0
794072,0
794073,0
794074,0
794075,0
794076,0
794077,0
794078,0
794079,0
794080,0
794081,0
794082,0
794083,0
794084,0
794085,0
794086,0
794087,0
794088,0
794089,0
794090,0
794091,0
794092,0
794093,0
794094,0
794095,0
794096,0
794097,0
794098,0
794099,0
794100,0
794101,0
794102,0
794103,0
794104,0
794105,0
794106,1
794107,0
794108,0
794109,0
794110,0
794111,1
794112,0
794113,0
794114,0
794115,0
794116,0
794117,0
794118,0
794119,1
794120,0
794121,0
794122,0
794123,0
794124,0
794125,0
794126,0
794127,0
794128,0
794129,0
794130,0
794131,0
794132,0
794133,0
794134,0
794135,0
794136,0
794137,0
794138,0
794139,0
794140,0
794141,0
794142,0
794143,0
794144,0
794145,0
794146,0
794147,0
794148,0
794149,0
794150,0
794151,0
794152,0
794153,0
794154,0
794155,0
794156,0
794157,0
794158,0
794159,0
794160,0
794161,0
794162,0
794163,0
794164,0
794165,0
794166,1
794167,1
794168,1
794169,0
794170,0
794171,0
794172,0
794173,0
794174,0
794175,0
794176,0
794177,0
794178,0
794179,0
794180,0
794181,0
794182,0
794183,0
794184,0
794185,0
794186,0
794187,0
794188,0
794189,0
794190,0
794191,0
794192,0
794193,0
794194,0
794195,0
794196,0
794197,0
794198,0
794199,0
794200,0
794201,0
794202,0
794203,0
794204,0
794205,0
794206,0
794207,0
794208,0
794209,0
794210,0
794211,0
794212,0
794213,0
794214,0
794215,0
794216,0
794217,0
794218,0
794219,0
794220,1
794221,0
794222,0
794223,0
794224,0
794225,0
794226,0
794227,0
794228,0
794229,0
794230,0
794231,0
794232,0
794233,0
794234,0
794235,0
794236,0
794237,0
794238,0
794239,0
794240,0
794241,0
794242,0
794243,0
794244,0
794245,0
794246,0
794247,0
794248,0
794249,0
794250,0
794251,0
794252,0
794253,1
794254,0
794255,0
794256,0
794257,0
794258,0
794259,0
794260,0
794261,0
794262,0
794263,0
794264,0
794265,0
794266,0
794267,0
794268,0
794269,0
794270,0
794271,0
794272,0
794273,0
794274,0
794275,0
794276,0
794277,0
794278,0
794279,0
794280,0
794281,0
794282,0
794283,0
794284,0
794285,0
794286,0
794287,0
794288,0
794289,0
794290,0
794291,0
794292,0
794293,0
794294,0
794295,0
794296,0
794297,0
794298,0
794299,0
794300,0
794301,0
794302,0
794303,0
794304,0
794305,1
794306,0
794307,0
794308,0
794309,0
794310,0
794311,0
794312,0
794313,0
794314,0
794315,0
794316,0
794317,0
794318,1
794319,0
794320,0
794321,0
794322,0
794323,0
794324,0
794325,0
794326,0
794327,0
794328,0
794329,0
794330,1
794331,1
794332,0
794333,0
794334,0
794335,0
794336,0
794337,0
794338,0
794339,0
794340,0
794341,0
794342,0
794343,0
794344,0
794345,0
794346,0
794347,0
794348,0
794349,0
794350,0
794351,0
794352,0
794353,0
794354,0
794355,0
794356,0
794357,0
794358,0
794359,0
794360,0
794361,1
794362,1
794363,1
794364,0
794365,0
794366,0
794367,0
794368,0
794369,0
794370,0
794371,0
794372,0
794373,0
794374,0
794375,0
794376,0
794377,0
794378,0
794379,0
794380,0
794381,0
794382,0
794383,0
794384,0
794385,0
794386,0
794387,0
794388,0
794389,0
794390,0
794391,0
794392,0
794393,0
794394,0
794395,0
794396,0
794397,0
794398,0
794399,0
794400,0
794401,0
794402,0
794403,0
794404,0
794405,0
794406,0
794407,0
794408,0
794409,0
794410,0
794411,0
794412,0
794413,0
794414,0
794415,0
794416,0
794417,0
794418,0
794419,1
794420,0
794421,0
794422,0
794423,0
794424,0
794425,0
794426,0
794427,0
794428,0
794429,0
794430,0
794431,0
794432,0
794433,1
794434,0
794435,0
794436,1
794437,0
794438,0
794439,0
794440,0
794441,0
794442,0
794443,0
794444,0
794445,0
794446,0
794447,0
794448,0
794449,0
794450,0
794451,0
794452,0
794453,0
794454,0
794455,0
794456,0
794457,0
794458,0
794459,0
794460,0
794461,0
794462,0
794463,0
794464,0
794465,0
794466,0
794467,0
794468,0
794469,0
794470,0
794471,0
794472,0
794473,0
794474,0
794475,0
794476,0
794477,0
794478,1
794479,0
794480,0
794481,0
794482,0
794483,0
794484,0
794485,0
794486,0
794487,0
794488,0
794489,0
794490,0
794491,1
794492,0
794493,0
794494,0
794495,0
794496,0
794497,0
794498,0
794499,0
794500,0
794501,0
794502,0
794503,0
794504,0
794505,0
794506,0
794507,0
794508,0
794509,0
794510,0
794511,0
794512,0
794513,1
794514,0
794515,0
794516,0
794517,0
794518,0
794519,0
794520,0
794521,0
794522,0
794523,0
794524,0
794525,0
794526,0
794527,0
794528,0
794529,1
794530,0
794531,0
794532,0
794533,0
794534,0
794535,0
794536,0
794537,0
794538,0
794539,0
794540,0
794541,0
794542,0
794543,0
794544,0
794545,0
794546,0
794547,0
794548,0
794549,0
794550,0
794551,0
794552,1
794553,0
794554,0
794555,0
794556,0
794557,0
794558,0
794559,0
794560,1
794561,0
794562,0
794563,0
794564,1
794565,0
794566,0
794567,0
794568,0
794569,0
794570,0
794571,0
794572,0
794573,0
794574,0
794575,0
794576,0
794577,0
794578,0
794579,0
794580,0
794581,0
794582,0
794583,0
794584,0
794585,0
794586,0
794587,0
794588,0
794589,0
794590,0
794591,0
794592,0
794593,0
794594,0
794595,0
794596,0
794597,0
794598,0
794599,0
794600,0
794601,0
794602,0
794603,0
794604,0
794605,0
794606,0
794607,0
794608,0
794609,0
794610,0
794611,0
794612,0
794613,0
794614,0
794615,0
794616,0
794617,0
794618,0
794619,0
794620,0
794621,0
794622,0
794623,1
794624,0
794625,0
794626,0
794627,0
794628,0
794629,0
794630,0
794631,0
794632,0
794633,1
794634,0
794635,0
794636,0
794637,0
794638,0
794639,1
794640,0
794641,0
794642,0
794643,0
794644,0
794645,0
794646,0
794647,0
794648,0
794649,0
794650,1
794651,0
794652,0
794653,0
794654,0
794655,0
794656,0
794657,0
794658,0
794659,0
794660,0
794661,0
794662,0
794663,0
794664,0
794665,0
794666,0
794667,0
794668,1
794669,0
794670,0
794671,0
794672,0
794673,0
794674,0
794675,0
794676,0
794677,0
794678,0
794679,0
794680,0
794681,0
794682,0
794683,0
794684,0
794685,0
794686,0
794687,0
794688,0
794689,0
794690,0
794691,0
794692,0
794693,0
794694,0
794695,0
794696,0
794697,0
794698,0
794699,0
794700,0
794701,0
794702,0
794703,0
794704,1
794705,0
794706,0
794707,0
794708,0
794709,0
794710,0
794711,0
794712,0
794713,0
794714,0
794715,0
794716,0
794717,0
794718,0
794719,0
794720,0
794721,0
794722,1
794723,0
794724,0
794725,1
794726,0
794727,0
794728,0
794729,0
794730,0
794731,0
794732,0
794733,0
794734,0
794735,0
794736,0
794737,0
794738,0
794739,0
794740,0
794741,0
794742,1
794743,0
794744,0
794745,0
794746,0
794747,0
794748,0
794749,0
794750,0
794751,0
794752,0
794753,0
794754,0
794755,0
794756,0
794757,0
794758,0
794759,1
794760,0
794761,0
794762,0
794763,0
794764,0
794765,0
794766,0
794767,0
794768,0
794769,0
794770,0
794771,0
794772,0
794773,0
794774,0
794775,0
794776,0
794777,0
794778,0
794779,0
794780,0
794781,0
794782,0
794783,0
794784,0
794785,0
794786,0
794787,0
794788,0
794789,0
794790,0
794791,0
794792,0
794793,0
794794,0
794795,0
794796,0
794797,0
794798,0
794799,0
794800,0
794801,0
794802,0
794803,0
794804,0
794805,0
794806,0
794807,0
794808,0
794809,0
794810,0
794811,0
794812,0
794813,0
794814,0
794815,0
794816,0
794817,0
794818,0
794819,0
794820,0
794821,0
794822,0
794823,0
794824,0
794825,0
794826,0
794827,0
794828,0
794829,0
794830,0
794831,0
794832,0
794833,0
794834,0
794835,0
794836,0
794837,0
794838,0
794839,0
794840,0
794841,0
794842,0
794843,0
794844,0
794845,0
794846,0
794847,1
794848,1
794849,0
794850,0
794851,0
794852,0
794853,0
794854,1
794855,0
794856,0
794857,0
794858,0
794859,0
794860,1
794861,0
794862,1
794863,0
794864,0
794865,0
794866,0
794867,0
794868,1
794869,0
794870,0
794871,0
794872,0
794873,0
794874,1
794875,0
794876,0
794877,0
794878,0
794879,0
794880,0
794881,0
794882,0
794883,0
794884,0
794885,0
794886,1
794887,0
794888,0
794889,0
794890,0
794891,0
794892,1
794893,0
794894,0
794895,0
794896,0
794897,0
794898,0
794899,1
794900,0
794901,0
794902,0
794903,0
794904,0
794905,0
794906,1
794907,0
794908,0
794909,0
794910,0
794911,0
794912,0
794913,0
794914,0
794915,0
794916,0
794917,0
794918,0
794919,1
794920,0
794921,1
794922,0
794923,0
794924,0
794925,0
794926,0
794927,0
794928,1
794929,0
794930,0
794931,1
794932,0
794933,0
794934,0
794935,0
794936,0
794937,0
794938,0
794939,0
794940,0
794941,0
794942,0
794943,0
794944,0
794945,0
794946,0
794947,0
794948,0
794949,0
794950,0
794951,0
794952,0
794953,0
794954,0
794955,0
794956,0
794957,0
794958,0
794959,0
794960,0
794961,0
794962,0
794963,0
794964,0
794965,1
794966,1
794967,0
794968,0
794969,1
794970,0
794971,0
794972,0
794973,0
794974,0
794975,0
794976,0
794977,0
794978,0
794979,0
794980,1
794981,0
794982,0
794983,0
794984,0
794985,0
794986,0
794987,0
794988,0
794989,0
794990,0
794991,0
794992,0
794993,1
794994,0
794995,0
794996,0
794997,0
794998,0
794999,0
795000,1
795001,0
795002,0
795003,0
795004,0
795005,0
795006,0
795007,0
795008,0
795009,0
795010,0
795011,0
795012,0
795013,0
795014,0
795015,0
795016,0
795017,0
795018,0
795019,0
795020,0
795021,0
795022,0
795023,0
795024,0
795025,0
795026,0
795027,0
795028,0
795029,0
795030,0
795031,0
795032,0
795033,0
795034,0
795035,0
795036,0
795037,0
795038,0
795039,0
795040,0
795041,0
795042,0
795043,0
795044,0
795045,0
795046,0
795047,0
795048,0
795049,0
795050,0
795051,0
795052,0
795053,1
795054,0
795055,0
795056,0
795057,0
795058,0
795059,0
795060,0
795061,1
795062,0
795063,0
795064,0
795065,0
795066,0
795067,0
795068,0
795069,0
795070,0
795071,0
795072,0
795073,0
795074,0
795075,0
795076,0
795077,0
795078,0
795079,0
795080,0
795081,0
795082,0
795083,0
795084,0
795085,0
795086,0
795087,0
795088,0
795089,0
795090,0
795091,0
795092,1
795093,0
795094,0
795095,0
795096,0
795097,0
795098,0
795099,0
795100,0
795101,0
795102,0
795103,0
795104,0
795105,0
795106,0
795107,0
795108,0
795109,0
795110,0
795111,0
795112,0
795113,0
795114,0
795115,0
795116,0
795117,0
795118,0
795119,0
795120,0
795121,0
795122,0
795123,0
795124,0
795125,0
795126,0
795127,0
795128,0
795129,0
795130,0
795131,0
795132,0
795133,0
795134,0
795135,0
795136,0
795137,0
795138,0
795139,0
795140,0
795141,0
795142,1
795143,0
795144,1
795145,0
795146,0
795147,0
795148,0
795149,1
795150,0
795151,0
795152,0
795153,0
795154,1
795155,0
795156,0
795157,0
795158,0
795159,0
795160,0
795161,0
795162,0
795163,0
795164,0
795165,0
795166,0
795167,0
795168,0
795169,0
795170,0
795171,0
795172,0
795173,0
795174,0
795175,0
795176,0
795177,0
795178,0
795179,0
795180,0
795181,0
795182,0
795183,0
795184,0
795185,1
795186,1
795187,0
795188,0
795189,0
795190,0
795191,0
795192,0
795193,0
795194,0
795195,0
795196,0
795197,0
795198,0
795199,0
795200,0
795201,0
795202,0
795203,0
795204,0
795205,0
795206,0
795207,0
795208,0
795209,0
